-3.0943,-85.681,-101.45
-85.681,-2855.8,-3427.8
-101.45,-3427.8,-4118.1
-3.0443,-85.362,-101.17
-85.362,-2853.8,-3426
-101.17,-3426,-4116.5
69.013,116.4,1.7343
102.45,-2327.9,-3157.8
-14.473,-3183.3,-3992.7
7.3517,-48.851,-78.69
-55.289,-2747.6,-3360.4
-86.395,-3373.5,-4083.9
-0.10992,-72.816,-92.308
-76.698,-2815.8,-3398.7
-97.056,-3407.3,-4102.7
-3.0943,-85.681,-102.22
-85.681,-2855.8,-3432.2
-101.45,-3427.8,-4118.7
-3.1443,-85.965,-101.68
-85.965,-2857.4,-3429.1
-101.68,-3429.1,-4119.2
-2.9943,-85.008,-100.84
-85.008,-2851.2,-3423.7
-100.84,-3423.7,-4114.4
69.063,167.19,53.906
153.24,-2017.4,-2912.1
37.144,-2940.8,-3818.1
7.4017,-41.219,-70.27
-47.657,-2693.4,-3313.3
-78.155,-3327.5,-4047
-0.059919,-70.408,-89.582
-74.29,-2797,-3381.5
-94.404,-3390.6,-4088.3
194.48,398.23,109.52
408.02,-1640.4,-2894
120.76,-2878.2,-3875
69.013,116.4,-31.486
102.45,-2327.9,-3246.8
-48.672,-3279,-4065.9
7.3017,-56.447,-86.455
-62.885,-2791.2,-3394.3
-93.889,-3406,-4106.5
29.251,3.4182,-58.75
8.8096,-2593.1,-3300.1
-52.402,-3290.5,-4050.7
7.3517,-48.851,-86.44
-55.289,-2747.6,-3384.9
-94.769,-3402.8,-4106.7
-0.15992,-75.189,-94.879
-79.071,-2831.2,-3411.9
-99.514,-3419.8,-4112.5
-0.10992,-72.816,-95.462
-76.698,-2815.8,-3409.9
-100.66,-3422.5,-4114
-3.0443,-85.362,-102.26
-85.362,-2853.8,-3432.4
-101.17,-3426,-4118.4
-0.10992,-72.816,-95.462
-76.698,-2815.8,-3409.9
-100.66,-3422.5,-4114
-3.0943,-85.681,-101.45
-85.681,-2855.8,-3427.8
-101.45,-3427.8,-4118.1
-3.0943,-85.681,-102.22
-85.681,-2855.8,-3432.2
-101.45,-3427.8,-4118.7
-3.07,-85.502,-101.89
-85.502,-2854.5,-3430.4
-101.28,-3426.6,-4119.1
68.963,65.64,-44.013
51.689,-2567.3,-3318.3
-59.388,-3339.5,-4084.6
68.963,65.64,-44.013
51.689,-2567.3,-3318.3
-59.388,-3339.5,-4084.6
7.3017,-56.447,-86.455
-62.885,-2791.2,-3394.3
-93.889,-3406,-4106.5
-0.15992,-75.189,-94.879
-79.071,-2831.2,-3411.9
-99.514,-3419.8,-4112.5
-2.0089,-80.831,-97.913
-83.466,-2844.6,-3419
-101.14,-3424.8,-4115.1
-2.6484,-83.161,-99.359
-85.053,-2850.4,-3422.6
-101.72,-3427.1,-4116.6
-2.9443,-84.619,-100.48
-84.619,-2848.2,-3420.9
-100.48,-3420.9,-4111.8
7.4517,-33.553,-61.398
-39.991,-2628.5,-3252.5
-69.404,-3267.6,-3994.2
-0.0099193,-67.965,-86.736
-71.847,-2774.8,-3359.9
-91.608,-3369.4,-4068.8
194.53,536.86,246.1
546.64,-857.21,-2308.1
257.77,-2289.4,-3478.5
69.113,218.02,110.38
204.07,-1635.7,-2576.1
93.244,-2607.2,-3544.9
29.301,26.379,-34.659
31.771,-2446.7,-3182.2
-28.125,-3171.2,-3963.2
194.48,398.23,42.022
408.02,-1640.4,-3066.4
53.629,-3047.9,-4004.3
29.201,-19.508,-80.204
-14.116,-2707.3,-3378.6
-74.135,-3370.8,-4098.8
194.43,259.64,-6.5962
269.43,-2229.5,-3252.1
4.0002,-3240.2,-4064.3
29.251,3.4182,-75.629
8.8096,-2593.1,-3351.2
-68.984,-3339.3,-4091.4
69.063,167.19,-8.902
153.24,-2017.4,-3122.5
-27.909,-3168.4,-4022.2
7.4017,-41.219,-82.814
-47.657,-2693.4,-3360.7
-91.908,-3385.3,-4098.7
-0.059919,-70.408,-94.258
-74.29,-2797,-3400.6
-99.839,-3417.2,-4111.2
-0.10992,-72.816,-92.308
-76.698,-2815.8,-3398.7
-97.056,-3407.3,-4102.7
-1.9589,-79.752,-96.74
-82.388,-2837.1,-3412.2
-100.02,-3418.4,-4109.8
-2.5984,-82.53,-98.699
-84.422,-2846,-3418.5
-101.08,-3423.2,-4113.2
-3.0443,-85.362,-101.17
-85.362,-2853.8,-3426
-101.17,-3426,-4116.5
-3.0443,-85.362,-102.26
-85.362,-2853.8,-3432.4
-101.17,-3426,-4118.4
69.013,116.4,-31.486
102.45,-2327.9,-3246.8
-48.672,-3279,-4065.9
7.3517,-48.851,-86.44
-55.289,-2747.6,-3384.9
-94.769,-3402.8,-4106.7
-0.10992,-72.816,-95.462
-76.698,-2815.8,-3409.9
-100.66,-3422.5,-4114
0.36184,-70.868,-93.433
-73.958,-2804.6,-3401
-97.348,-3408.8,-4107.9
-1.5311,-77.668,-96.698
-80.183,-2826.4,-3410.9
-100.04,-3418.7,-4112.3
194.43,259.64,-6.5962
269.43,-2229.5,-3252.1
4.0002,-3240.2,-4064.3
69.013,116.4,1.7343
102.45,-2327.9,-3157.8
-14.473,-3183.3,-3992.7
29.201,-19.508,-80.204
-14.116,-2707.3,-3378.6
-74.135,-3370.8,-4098.8
7.3517,-48.851,-78.69
-55.289,-2747.6,-3360.4
-86.395,-3373.5,-4083.9
4.7522,-57.994,-87.971
-61.433,-2769.5,-3387.1
-92.007,-3393.5,-4101.9
6.0884,-64.724,-94.115
-61.295,-2799.3,-3407.2
-90.143,-3401.6,-4108.3
0.31374,-77.421,-98.511
-75.017,-2829.4,-3417.8
-95.666,-3413.5,-4112.5
7.5017,-25.852,-52.21
-32.29,-2552.8,-3177.8
-60.296,-3193.6,-3924.5
0.040081,-65.487,-83.795
-69.369,-2749.2,-3334
-88.701,-3343.8,-4043.9
69.163,268.89,169.73
254.94,-1182.9,-2147.6
152.35,-2180.6,-3163.3
194.58,675.52,396.35
685.3,120.07,-1477.9
408.31,-1457.1,-2825.1
29.351,49.375,-8.7935
54.766,-2268.1,-3022.9
-2.1355,-3010.9,-3830.1
194.53,536.86,100.67
546.64,-857.21,-2777.5
113.33,-2750.8,-3896.9
29.301,26.379,-66.136
31.771,-2446.7,-3298
-58.899,-3281.2,-4070.5
69.113,218.02,13.691
204.07,-1635.7,-2966.7
-7.1254,-3028.8,-3965.6
7.4017,-41.219,-75.436
-47.657,-2693.4,-3333.2
-83.738,-3351,-4072.4
4.8022,-52.183,-80.362
-55.622,-2727.3,-3347.5
-84.52,-3354.6,-4072.2
29.251,3.4182,-58.75
8.8096,-2593.1,-3300.1
-52.402,-3290.5,-4050.7
6.1384,-57.977,-87.331
-54.548,-2761.1,-3378.5
-83.218,-3371.9,-4088.6
7.4017,-41.219,-70.27
-47.657,-2693.4,-3313.3
-78.155,-3327.5,-4047
-0.059919,-70.408,-91.684
-74.29,-2797,-3390.4
-96.807,-3402.3,-4100.8
0.41184,-68.13,-89.5
-71.219,-2782.3,-3378.1
-93.429,-3386.1,-4089.6
0.36374,-74.717,-95.683
-72.312,-2812.5,-3404.3
-92.76,-3399.3,-4102.3
-0.059919,-70.408,-89.582
-74.29,-2797,-3381.5
-94.404,-3390.6,-4088.3
-1.9089,-78.638,-95.498
-81.274,-2828,-3403.7
-98.807,-3410.1,-4102.3
7.4017,-41.219,-82.814
-47.657,-2693.4,-3360.7
-91.908,-3385.3,-4098.7
-0.059919,-70.408,-94.258
-74.29,-2797,-3400.6
-99.839,-3417.2,-4111.2
194.48,398.23,42.022
408.02,-1640.4,-3066.4
53.629,-3047.9,-4004.3
69.063,167.19,-8.902
153.24,-2017.4,-3122.5
-27.909,-3168.4,-4022.2
29.251,3.4182,-75.629
8.8096,-2593.1,-3351.2
-68.984,-3339.3,-4091.4
9.4556,-51.674,-88.47
-48.527,-2749.8,-3385.8
-84.916,-3381.3,-4099.6
3.3636,-65.435,-93.432
-63.007,-2782.2,-3397.8
-90.575,-3393.5,-4104.1
194.48,398.23,109.52
408.02,-1640.4,-2894
120.76,-2878.2,-3875
69.063,167.19,31.759
153.24,-2017.4,-2986.9
14.345,-3020.6,-3903.2
69.063,167.19,53.906
153.24,-2017.4,-2912.1
37.144,-2940.8,-3818.1
69.213,319.79,231.01
305.84,-658.81,-1625.7
213.47,-1660,-2667.7
194.63,814.21,555.72
824,1291.5,-395.63
567.87,-373.23,-1883.3
29.401,72.406,18.269
77.797,-2057.3,-2821.5
25.01,-2808.8,-3647.5
7.5517,-18.116,-42.796
-24.554,-2466.4,-3089.2
-50.936,-3105.3,-3837.4
194.58,675.52,159.31
685.3,120.07,-2406.5
173.08,-2370.1,-3754.1
69.113,218.02,68.503
204.07,-1635.7,-2745.7
49.875,-2789.4,-3760.3
194.53,536.86,201.1
546.64,-857.21,-2454.5
213.02,-2433.8,-3633.3
29.301,26.379,-45.911
31.771,-2446.7,-3224.1
-39.179,-3211.4,-4009.8
9.5056,-42.57,-77.996
-39.423,-2691.9,-3336.6
-74.282,-3331,-4063.8
69.113,218.02,95.611
204.07,-1635.7,-2636.3
78.044,-2671.1,-3626.7
194.53,536.86,246.1
546.64,-857.21,-2308.1
257.77,-2289.4,-3478.5
29.301,26.379,-34.659
31.771,-2446.7,-3182.2
-28.125,-3171.2,-3963.2
69.113,218.02,110.38
204.07,-1635.7,-2576.1
93.244,-2607.2,-3544.9
7.4517,-33.553,-69.761
-39.991,-2628.5,-3290
-78.572,-3312.5,-4047.1
7.4517,-33.553,-64.842
-39.991,-2628.5,-3268.2
-73.126,-3285.9,-4017.8
6.1884,-51.195,-79.927
-47.766,-2713.3,-3337.8
-75.721,-3330.5,-4056.2
7.4517,-33.553,-61.398
-39.991,-2628.5,-3252.5
-69.404,-3267.6,-3994.2
-0.0099193,-67.965,-86.736
-71.847,-2774.8,-3359.9
-91.608,-3369.4,-4068.8
69.113,218.02,13.691
204.07,-1635.7,-2966.7
-7.1254,-3028.8,-3965.6
194.53,536.86,100.67
546.64,-857.21,-2777.5
113.33,-2750.8,-3896.9
29.301,26.379,-66.136
31.771,-2446.7,-3298
-58.899,-3281.2,-4070.5
194.68,952.94,721.18
962.73,2657.1,941.91
733.46,965.44,-634.53
69.263,370.72,293.6
356.77,-63.455,-1010.2
275.95,-1045.4,-2055.2
194.58,675.52,299.39
685.3,120.07,-1858.7
312.01,-1832.1,-3276
194.58,675.52,366.35
685.3,120.07,-1596.5
378.47,-1574.3,-2976.7
194.58,675.52,396.35
685.3,120.07,-1477.9
408.31,-1457.1,-2825.1
69.163,268.89,141.81
254.94,-1182.9,-2280.3
123.43,-2322.2,-3359.2
29.351,49.375,-8.7935
54.766,-2268.1,-3022.9
-2.1355,-3010.9,-3830.1
69.163,268.89,159.88
254.94,-1182.9,-2194.7
142.21,-2230.2,-3235
69.163,268.89,169.73
254.94,-1182.9,-2147.6
152.35,-2180.6,-3163.3
7.5017,-25.852,-52.21
-32.29,-2552.8,-3177.8
-60.296,-3193.6,-3924.5
194.58,675.52,159.31
685.3,120.07,-2406.5
173.08,-2370.1,-3754.1
194.63,814.21,555.72
824,1291.5,-395.63
567.87,-373.23,-1883.3
